timestamp,beacon_id,rssi,channel,x_true,y_true,noise_flag
62.0,B01,-89.95,39,3.82,10.0,shadow
62.0,B02,-81.49,39,3.82,10.0,none
62.0,B03,-84.21,39,3.82,10.0,none
62.0,B04,-78.08,39,3.82,10.0,shadow
62.0,B05,-76.58,39,3.82,10.0,none
62.0,B06,-88.13,39,3.82,10.0,shadow
62.1,B01,-89.89,37,3.681,10.0,shadow
62.1,B02,-80.06,37,3.681,10.0,none
62.1,B03,-83.79,37,3.681,10.0,none
62.1,B04,-79.26,37,3.681,10.0,shadow
62.1,B05,-75.13,37,3.681,10.0,none
62.1,B06,-89.9,37,3.681,10.0,shadow
62.2,B01,-87.01,38,3.542,10.0,shadow
62.2,B02,-79.95,38,3.542,10.0,none
62.2,B03,-84.08,38,3.542,10.0,none
62.2,B04,-76.95,38,3.542,10.0,shadow
62.2,B05,-74.5,38,3.542,10.0,none
62.2,B06,-91.96,38,3.542,10.0,shadow
62.3,B01,-80.6,39,3.403,10.0,none
62.3,B02,-76.82,39,3.403,10.0,none
62.3,B03,-88.06,39,3.403,10.0,none
62.3,B04,-71.97,39,3.403,10.0,none
62.3,B05,-75.62,39,3.403,10.0,none
62.3,B06,-83.2,39,3.403,10.0,none
62.4,B01,-79.39,37,3.264,10.0,none
62.4,B02,-80.89,37,3.264,10.0,none
62.4,B03,-86.91,37,3.264,10.0,none
62.4,B04,-70.89,37,3.264,10.0,none
62.4,B05,-74.56,37,3.264,10.0,none
62.4,B06,-84.22,37,3.264,10.0,none
62.5,B01,-78.39,38,3.125,10.0,none
62.5,B02,-80.59,38,3.125,10.0,none
62.5,B03,-87.84,38,3.125,10.0,none
62.5,B04,-71.79,38,3.125,10.0,none
62.5,B05,-76.31,38,3.125,10.0,none
62.5,B06,-82.23,38,3.125,10.0,none
62.6,B01,-83.58,39,2.986,10.0,multipath
62.6,B02,-79.52,39,2.986,10.0,none
62.6,B03,-84.27,39,2.986,10.0,none
62.6,B04,-69.6,39,2.986,10.0,none
62.6,B05,-76.2,39,2.986,10.0,none
62.6,B06,-88.42,39,2.986,10.0,none
62.7,B01,-79.8,37,2.847,10.0,multipath
62.7,B02,-80.79,37,2.847,10.0,none
62.7,B03,-81.24,37,2.847,10.0,none
62.7,B04,-72.08,37,2.847,10.0,none
62.7,B05,-77.88,37,2.847,10.0,none
62.7,B06,-83.71,37,2.847,10.0,none
62.8,B01,-78.07,38,2.708,10.0,none
62.8,B02,-78.35,38,2.708,10.0,none
62.8,B03,-86.93,38,2.708,10.0,none
62.8,B04,-66.53,38,2.708,10.0,none
62.8,B05,-78.92,38,2.708,10.0,none
62.8,B06,-89.29,38,2.708,10.0,multipath
62.9,B01,-79.78,39,2.569,10.0,none
62.9,B02,-80.63,39,2.569,10.0,none
62.9,B03,-81.15,39,2.569,10.0,none
62.9,B04,-71.29,39,2.569,10.0,none
62.9,B05,-78.41,39,2.569,10.0,none
62.9,B06,-83.15,39,2.569,10.0,none
63.0,B01,-80.37,37,2.43,10.0,none
63.0,B02,-79.39,37,2.43,10.0,none
63.0,B03,-80.91,37,2.43,10.0,none
63.0,B04,-70.57,37,2.43,10.0,multipath
63.0,B05,-74.33,37,2.43,10.0,none
63.0,B06,-93.46,37,2.43,10.0,multipath
63.1,B01,-81.51,38,2.291,10.0,none
63.1,B02,-79.75,38,2.291,10.0,none
63.1,B03,-82.63,38,2.291,10.0,none
63.1,B04,-67.54,38,2.291,10.0,none
63.1,B05,-73.57,38,2.291,10.0,none
63.1,B06,-90.06,38,2.291,10.0,multipath
63.2,B01,-79.97,39,2.152,10.0,none
63.2,B02,-79.4,39,2.152,10.0,none
63.2,B03,-85.03,39,2.152,10.0,none
63.2,B04,-69.42,39,2.152,10.0,none
63.2,B05,-76.66,39,2.152,10.0,none
63.2,B06,-84.29,39,2.152,10.0,none
63.3,B01,-79.19,37,2.013,10.0,none
63.3,B02,-82.55,37,2.013,10.0,none
63.3,B03,-87.95,37,2.013,10.0,none
63.3,B04,-69.38,37,2.013,10.0,none
63.3,B05,-75.91,37,2.013,10.0,none
63.3,B06,-80.69,37,2.013,10.0,none
63.4,B01,-77.71,38,2.0,9.874,none
63.4,B02,-83.8,38,2.0,9.874,none
63.4,B03,-85.92,38,2.0,9.874,none
63.4,B04,-68.85,38,2.0,9.874,none
63.4,B05,-74.55,38,2.0,9.874,none
63.4,B06,-85.43,38,2.0,9.874,none
63.5,B01,-88.11,39,2.0,9.735,multipath
63.5,B02,-81.6,39,2.0,9.735,none
63.5,B03,-86.11,39,2.0,9.735,none
63.5,B04,-71.96,39,2.0,9.735,multipath
63.5,B05,-79.11,39,2.0,9.735,none
63.5,B06,-81.34,39,2.0,9.735,none
63.6,B01,-79.91,37,2.0,9.596,none
63.6,B02,-79.66,37,2.0,9.596,none
63.6,B03,-84.71,37,2.0,9.596,multipath
63.6,B04,-77.39,37,2.0,9.596,multipath
63.6,B05,-76.02,37,2.0,9.596,none
63.6,B06,-85.14,37,2.0,9.596,none
63.7,B01,-76.71,38,2.0,9.457,none
63.7,B02,-81.7,38,2.0,9.457,none
63.7,B03,-81.86,38,2.0,9.457,none
63.7,B04,-69.68,38,2.0,9.457,none
63.7,B05,-77.76,38,2.0,9.457,none
63.7,B06,-84.98,38,2.0,9.457,none
63.8,B01,-81.59,39,2.0,9.318,none
63.8,B02,-82.64,39,2.0,9.318,none
63.8,B03,-86.1,39,2.0,9.318,none
63.8,B04,-68.24,39,2.0,9.318,none
63.8,B05,-78.96,39,2.0,9.318,none
63.8,B06,-90.66,39,2.0,9.318,multipath
63.9,B01,-78.0,37,2.0,9.179,none
63.9,B02,-78.59,37,2.0,9.179,none
63.9,B03,-83.43,37,2.0,9.179,none
63.9,B04,-71.7,37,2.0,9.179,none
63.9,B05,-75.84,37,2.0,9.179,none
63.9,B06,-80.43,37,2.0,9.179,none
64.0,B01,-80.08,38,2.0,9.04,none
64.0,B02,-79.17,38,2.0,9.04,none
64.0,B03,-85.26,38,2.0,9.04,none
64.0,B04,-69.29,38,2.0,9.04,none
64.0,B05,-72.23,38,2.0,9.04,none
64.0,B06,-89.15,38,2.0,9.04,none
64.1,B01,-80.26,39,2.0,8.901,none
64.1,B02,-80.37,39,2.0,8.901,none
64.1,B03,-87.27,39,2.0,8.901,none
64.1,B04,-70.71,39,2.0,8.901,none
64.1,B05,-75.8,39,2.0,8.901,none
64.1,B06,-84.25,39,2.0,8.901,none
64.2,B01,-80.04,37,2.0,8.762,none
64.2,B02,-78.48,37,2.0,8.762,none
64.2,B03,-91.62,37,2.0,8.762,multipath
64.2,B04,-68.06,37,2.0,8.762,none
64.2,B05,-78.54,37,2.0,8.762,none
64.2,B06,-85.93,37,2.0,8.762,none
64.3,B01,-75.52,38,2.0,8.623,none
64.3,B02,-81.86,38,2.0,8.623,none
64.3,B03,-79.95,38,2.0,8.623,none
64.3,B04,-73.49,38,2.0,8.623,none
64.3,B05,-80.17,38,2.0,8.623,none
64.3,B06,-83.92,38,2.0,8.623,none
64.4,B01,-82.26,39,2.0,8.484,multipath
64.4,B02,-79.94,39,2.0,8.484,none
64.4,B03,-87.84,39,2.0,8.484,none
64.4,B04,-67.45,39,2.0,8.484,none
64.4,B05,-74.68,39,2.0,8.484,none
64.4,B06,-81.37,39,2.0,8.484,none
64.5,B01,-76.69,37,2.0,8.345,none
64.5,B02,-78.25,37,2.0,8.345,none
64.5,B03,-83.19,37,2.0,8.345,none
64.5,B04,-74.21,37,2.0,8.345,none
64.5,B05,-75.12,37,2.0,8.345,none
64.5,B06,-86.77,37,2.0,8.345,none
64.6,B01,-76.19,38,2.0,8.206,none
64.6,B02,-85.1,38,2.0,8.206,none
64.6,B03,-83.17,38,2.0,8.206,none
64.6,B04,-75.08,38,2.0,8.206,none
64.6,B05,-75.94,38,2.0,8.206,none
64.6,B06,-83.31,38,2.0,8.206,none
64.7,B01,-76.61,39,2.0,8.067,none
64.7,B02,-80.73,39,2.0,8.067,none
64.7,B03,-84.39,39,2.0,8.067,none
64.7,B04,-70.0,39,2.0,8.067,none
64.7,B05,-79.62,39,2.0,8.067,none
64.7,B06,-86.54,39,2.0,8.067,none
64.8,B01,-83.37,37,2.0,7.928,shadow
64.8,B02,-84.43,37,2.0,7.928,none
64.8,B03,-82.45,37,2.0,7.928,none
64.8,B04,-82.89,37,2.0,7.928,shadow
64.8,B05,-78.26,37,2.0,7.928,none
64.8,B06,-87.97,37,2.0,7.928,shadow
64.9,B01,-82.22,38,2.0,7.789,shadow
64.9,B02,-82.86,38,2.0,7.789,none
64.9,B03,-85.79,38,2.0,7.789,none
64.9,B04,-77.2,38,2.0,7.789,shadow
64.9,B05,-76.31,38,2.0,7.789,none
64.9,B06,-97.1,38,2.0,7.789,shadow
65.0,B01,-82.68,39,2.0,7.65,shadow
65.0,B02,-81.9,39,2.0,7.65,none
65.0,B03,-84.82,39,2.0,7.65,multipath
65.0,B04,-83.26,39,2.0,7.65,shadow
65.0,B05,-78.27,39,2.0,7.65,none
65.0,B06,-89.99,39,2.0,7.65,shadow
65.1,B01,-86.61,37,2.0,7.511,shadow
65.1,B02,-78.12,37,2.0,7.511,none
65.1,B03,-82.78,37,2.0,7.511,none
65.1,B04,-79.45,37,2.0,7.511,shadow
65.1,B05,-76.73,37,2.0,7.511,none
65.1,B06,-89.49,37,2.0,7.511,shadow
65.2,B01,-83.54,38,2.0,7.372,shadow
65.2,B02,-79.96,38,2.0,7.372,none
65.2,B03,-85.15,38,2.0,7.372,none
65.2,B04,-85.3,38,2.0,7.372,shadow
65.2,B05,-79.56,38,2.0,7.372,none
65.2,B06,-94.04,38,2.0,7.372,shadow
65.3,B01,-85.82,39,2.0,7.233,shadow
65.3,B02,-77.3,39,2.0,7.233,none
65.3,B03,-82.38,39,2.0,7.233,none
65.3,B04,-83.95,39,2.0,7.233,shadow
65.3,B05,-76.0,39,2.0,7.233,none
65.3,B06,-89.87,39,2.0,7.233,shadow
65.4,B01,-85.46,37,2.0,7.094,shadow
65.4,B02,-77.03,37,2.0,7.094,none
65.4,B03,-82.9,37,2.0,7.094,none
65.4,B04,-78.98,37,2.0,7.094,shadow
65.4,B05,-76.21,37,2.0,7.094,none
65.4,B06,-88.26,37,2.0,7.094,shadow
65.5,B01,-81.59,38,2.0,6.955,shadow
65.5,B02,-81.73,38,2.0,6.955,none
65.5,B03,-87.41,38,2.0,6.955,none
65.5,B04,-76.8,38,2.0,6.955,shadow
65.5,B05,-76.65,38,2.0,6.955,none
65.5,B06,-88.78,38,2.0,6.955,shadow
65.6,B01,-81.93,39,2.0,6.816,shadow
65.6,B02,-77.92,39,2.0,6.816,none
65.6,B03,-90.17,39,2.0,6.816,multipath
65.6,B04,-78.34,39,2.0,6.816,shadow
65.6,B05,-76.56,39,2.0,6.816,none
65.6,B06,-89.87,39,2.0,6.816,shadow
65.7,B01,-82.52,37,2.0,6.677,shadow
65.7,B02,-79.46,37,2.0,6.677,none
65.7,B03,-83.76,37,2.0,6.677,none
65.7,B04,-81.67,37,2.0,6.677,shadow
65.7,B05,-79.55,37,2.0,6.677,none
65.7,B06,-90.4,37,2.0,6.677,shadow
65.8,B01,-78.88,38,2.0,6.538,shadow
65.8,B02,-79.23,38,2.0,6.538,none
65.8,B03,-84.08,38,2.0,6.538,none
65.8,B04,-82.98,38,2.0,6.538,shadow
65.8,B05,-80.25,38,2.0,6.538,none
65.8,B06,-93.68,38,2.0,6.538,shadow
65.9,B01,-82.49,39,2.0,6.399,shadow
65.9,B02,-75.87,39,2.0,6.399,none
65.9,B03,-81.7,39,2.0,6.399,none
65.9,B04,-83.5,39,2.0,6.399,shadow
65.9,B05,-82.9,39,2.0,6.399,none
65.9,B06,-89.07,39,2.0,6.399,shadow
66.0,B01,-83.36,37,2.0,6.26,shadow
66.0,B02,-80.96,37,2.0,6.26,none
66.0,B03,-81.6,37,2.0,6.26,none
66.0,B04,-82.55,37,2.0,6.26,shadow
66.0,B05,-74.9,37,2.0,6.26,none
66.0,B06,-90.35,37,2.0,6.26,shadow
66.1,B01,-83.01,38,2.0,6.121,shadow
66.1,B02,-80.23,38,2.0,6.121,none
66.1,B03,-88.41,38,2.0,6.121,none
66.1,B04,-82.76,38,2.0,6.121,shadow
66.1,B05,-79.91,38,2.0,6.121,none
66.1,B06,-90.94,38,2.0,6.121,shadow
66.2,B01,-82.13,39,2.0,5.982,shadow
66.2,B02,-75.25,39,2.0,5.982,none
66.2,B03,-85.45,39,2.0,5.982,none
66.2,B04,-80.9,39,2.0,5.982,shadow
66.2,B05,-75.2,39,2.0,5.982,none
66.2,B06,-90.85,39,2.0,5.982,shadow
66.3,B01,-77.27,37,2.0,5.843,shadow
66.3,B02,-75.78,37,2.0,5.843,none
66.3,B03,-84.67,37,2.0,5.843,none
66.3,B04,-82.62,37,2.0,5.843,shadow
66.3,B05,-83.58,37,2.0,5.843,none
66.3,B06,-90.5,37,2.0,5.843,shadow
66.4,B01,-83.96,38,2.0,5.704,shadow
66.4,B02,-78.03,38,2.0,5.704,none
66.4,B03,-81.11,38,2.0,5.704,none
66.4,B04,-82.12,38,2.0,5.704,shadow
66.4,B05,-79.55,38,2.0,5.704,none
66.4,B06,-89.72,38,2.0,5.704,shadow
66.5,B01,-81.74,39,2.0,5.565,shadow
66.5,B02,-87.13,39,2.0,5.565,multipath
66.5,B03,-85.87,39,2.0,5.565,none
66.5,B04,-84.96,39,2.0,5.565,shadow
66.5,B05,-79.54,39,2.0,5.565,none
66.5,B06,-92.32,39,2.0,5.565,shadow
66.6,B01,-81.63,37,2.0,5.426,shadow
66.6,B02,-79.05,37,2.0,5.426,none
66.6,B03,-81.63,37,2.0,5.426,none
66.6,B04,-83.42,37,2.0,5.426,shadow
66.6,B05,-78.6,37,2.0,5.426,none
66.6,B06,-94.04,37,2.0,5.426,shadow
66.7,B01,-80.1,38,2.0,5.287,shadow
66.7,B02,-79.34,38,2.0,5.287,none
66.7,B03,-80.02,38,2.0,5.287,none
66.7,B04,-82.01,38,2.0,5.287,shadow
66.7,B05,-78.07,38,2.0,5.287,none
66.7,B06,-91.68,38,2.0,5.287,shadow
66.8,B01,-84.59,39,2.0,5.148,shadow
66.8,B02,-77.92,39,2.0,5.148,none
66.8,B03,-81.69,39,2.0,5.148,none
66.8,B04,-82.29,39,2.0,5.148,shadow
66.8,B05,-79.35,39,2.0,5.148,none
66.8,B06,-90.49,39,2.0,5.148,shadow
66.9,B01,-81.48,37,2.0,5.009,shadow
66.9,B02,-78.67,37,2.0,5.009,none
66.9,B03,-82.56,37,2.0,5.009,none
66.9,B04,-81.77,37,2.0,5.009,shadow
66.9,B05,-78.47,37,2.0,5.009,none
66.9,B06,-91.38,37,2.0,5.009,shadow
67.0,B01,-80.74,38,2.0,4.87,shadow
67.0,B02,-79.72,38,2.0,4.87,none
67.0,B03,-84.87,38,2.0,4.87,none
67.0,B04,-81.91,38,2.0,4.87,shadow
67.0,B05,-77.5,38,2.0,4.87,none
67.0,B06,-97.03,38,2.0,4.87,shadow
67.1,B01,-79.99,39,2.0,4.731,shadow
67.1,B02,-78.0,39,2.0,4.731,none
67.1,B03,-86.64,39,2.0,4.731,none
67.1,B04,-84.22,39,2.0,4.731,shadow
67.1,B05,-79.29,39,2.0,4.731,none
67.1,B06,-91.06,39,2.0,4.731,shadow
67.2,B01,-76.66,37,2.0,4.592,shadow
67.2,B02,-79.02,37,2.0,4.592,none
67.2,B03,-85.13,37,2.0,4.592,none
67.2,B04,-84.75,37,2.0,4.592,shadow
67.2,B05,-79.64,37,2.0,4.592,none
67.2,B06,-88.9,37,2.0,4.592,shadow
67.3,B01,-82.01,38,2.0,4.453,shadow
67.3,B02,-81.98,38,2.0,4.453,multipath
67.3,B03,-82.84,38,2.0,4.453,none
67.3,B04,-85.69,38,2.0,4.453,shadow
67.3,B05,-82.99,38,2.0,4.453,none
67.3,B06,-91.97,38,2.0,4.453,shadow
67.4,B01,-79.54,39,2.0,4.314,shadow
67.4,B02,-79.3,39,2.0,4.314,none
67.4,B03,-83.71,39,2.0,4.314,none
67.4,B04,-83.7,39,2.0,4.314,shadow
67.4,B05,-77.57,39,2.0,4.314,none
67.4,B06,-92.65,39,2.0,4.314,shadow
67.5,B01,-81.53,37,2.0,4.175,shadow
67.5,B02,-76.62,37,2.0,4.175,none
67.5,B03,-84.05,37,2.0,4.175,none
67.5,B04,-84.48,37,2.0,4.175,shadow
67.5,B05,-78.19,37,2.0,4.175,none
67.5,B06,-89.46,37,2.0,4.175,shadow
67.6,B01,-77.09,38,2.0,4.036,shadow
67.6,B02,-79.8,38,2.0,4.036,none
67.6,B03,-94.06,38,2.0,4.036,multipath
67.6,B04,-83.9,38,2.0,4.036,shadow
67.6,B05,-77.92,38,2.0,4.036,none
67.6,B06,-92.08,38,2.0,4.036,shadow
67.7,B01,-78.32,39,2.0,3.897,shadow
67.7,B02,-76.99,39,2.0,3.897,none
67.7,B03,-83.72,39,2.0,3.897,none
67.7,B04,-80.78,39,2.0,3.897,shadow
67.7,B05,-80.59,39,2.0,3.897,none
67.7,B06,-93.39,39,2.0,3.897,shadow
67.8,B01,-80.31,37,2.0,3.758,shadow
67.8,B02,-76.22,37,2.0,3.758,none
67.8,B03,-83.28,37,2.0,3.758,none
67.8,B04,-84.61,37,2.0,3.758,shadow
67.8,B05,-77.45,37,2.0,3.758,none
67.8,B06,-89.45,37,2.0,3.758,shadow
67.9,B01,-77.36,38,2.0,3.619,shadow
67.9,B02,-76.86,38,2.0,3.619,none
67.9,B03,-83.49,38,2.0,3.619,none
67.9,B04,-85.16,38,2.0,3.619,shadow
67.9,B05,-80.45,38,2.0,3.619,none
67.9,B06,-95.36,38,2.0,3.619,shadow
68.0,B01,-78.3,39,2.0,3.48,shadow
68.0,B02,-78.62,39,2.0,3.48,none
68.0,B03,-84.69,39,2.0,3.48,none
68.0,B04,-84.66,39,2.0,3.48,shadow
68.0,B05,-77.46,39,2.0,3.48,none
68.0,B06,-92.47,39,2.0,3.48,shadow
68.1,B01,-66.37,37,2.0,3.341,none
68.1,B02,-84.06,37,2.0,3.341,multipath
68.1,B03,-89.96,37,2.0,3.341,multipath
68.1,B04,-82.26,37,2.0,3.341,none
68.1,B05,-80.14,37,2.0,3.341,none
68.1,B06,-83.17,37,2.0,3.341,none
68.2,B01,-70.94,38,2.0,3.202,none
68.2,B02,-80.81,38,2.0,3.202,none
68.2,B03,-82.29,38,2.0,3.202,none
68.2,B04,-74.14,38,2.0,3.202,none
68.2,B05,-83.87,38,2.0,3.202,none
68.2,B06,-83.01,38,2.0,3.202,none
68.3,B01,-73.3,39,2.0,3.063,none
68.3,B02,-76.25,39,2.0,3.063,none
68.3,B03,-84.84,39,2.0,3.063,none
68.3,B04,-80.45,39,2.0,3.063,none
68.3,B05,-80.27,39,2.0,3.063,none
68.3,B06,-86.3,39,2.0,3.063,none
68.4,B01,-66.61,37,2.0,2.924,none
68.4,B02,-77.83,37,2.0,2.924,none
68.4,B03,-83.46,37,2.0,2.924,none
68.4,B04,-78.15,37,2.0,2.924,none
68.4,B05,-78.87,37,2.0,2.924,none
68.4,B06,-88.92,37,2.0,2.924,multipath
68.5,B01,-72.49,38,2.0,2.785,none
68.5,B02,-78.78,38,2.0,2.785,none
68.5,B03,-82.93,38,2.0,2.785,none
68.5,B04,-77.96,38,2.0,2.785,none
68.5,B05,-81.83,38,2.0,2.785,none
68.5,B06,-88.26,38,2.0,2.785,none
68.6,B01,-70.86,39,2.0,2.646,none
68.6,B02,-76.09,39,2.0,2.646,none
68.6,B03,-83.28,39,2.0,2.646,none
68.6,B04,-83.15,39,2.0,2.646,none
68.6,B05,-80.83,39,2.0,2.646,none
68.6,B06,-87.62,39,2.0,2.646,none
68.7,B01,-66.92,37,2.0,2.507,none
68.7,B02,-77.62,37,2.0,2.507,none
68.7,B03,-82.42,37,2.0,2.507,none
68.7,B04,-76.38,37,2.0,2.507,none
68.7,B05,-80.69,37,2.0,2.507,none
68.7,B06,-84.73,37,2.0,2.507,none
68.8,B01,-67.34,38,2.0,2.368,none
68.8,B02,-78.95,38,2.0,2.368,none
68.8,B03,-85.27,38,2.0,2.368,none
68.8,B04,-82.81,38,2.0,2.368,none
68.8,B05,-80.96,38,2.0,2.368,none
68.8,B06,-84.31,38,2.0,2.368,none
68.9,B01,-69.86,39,2.0,2.229,none
68.9,B02,-78.24,39,2.0,2.229,none
68.9,B03,-80.67,39,2.0,2.229,none
68.9,B04,-78.79,39,2.0,2.229,none
68.9,B05,-79.02,39,2.0,2.229,none
68.9,B06,-87.32,39,2.0,2.229,none
69.0,B01,-66.47,37,2.0,2.09,none
69.0,B02,-75.08,37,2.0,2.09,none
69.0,B03,-78.98,37,2.0,2.09,none
69.0,B04,-80.15,37,2.0,2.09,none
69.0,B05,-90.08,37,2.0,2.09,multipath
69.0,B06,-89.54,37,2.0,2.09,multipath
69.1,B01,-69.68,38,2.049,2.0,none
69.1,B02,-75.07,38,2.049,2.0,none
69.1,B03,-84.39,38,2.049,2.0,none
69.1,B04,-79.13,38,2.049,2.0,none
69.1,B05,-79.42,38,2.049,2.0,none
69.1,B06,-84.97,38,2.049,2.0,none
69.2,B01,-67.99,39,2.188,2.0,none
69.2,B02,-81.4,39,2.188,2.0,none
69.2,B03,-83.17,39,2.188,2.0,none
69.2,B04,-82.23,39,2.188,2.0,none
69.2,B05,-80.57,39,2.188,2.0,none
69.2,B06,-85.72,39,2.188,2.0,none
69.3,B01,-67.08,37,2.327,2.0,none
69.3,B02,-75.26,37,2.327,2.0,none
69.3,B03,-85.77,37,2.327,2.0,none
69.3,B04,-76.73,37,2.327,2.0,none
69.3,B05,-83.19,37,2.327,2.0,none
69.3,B06,-84.71,37,2.327,2.0,none
69.4,B01,-65.52,38,2.466,2.0,none
69.4,B02,-75.52,38,2.466,2.0,none
69.4,B03,-85.62,38,2.466,2.0,none
69.4,B04,-79.6,38,2.466,2.0,none
69.4,B05,-82.73,38,2.466,2.0,none
69.4,B06,-83.07,38,2.466,2.0,none
69.5,B01,-69.96,39,2.605,2.0,none
69.5,B02,-76.13,39,2.605,2.0,none
69.5,B03,-84.37,39,2.605,2.0,none
69.5,B04,-78.0,39,2.605,2.0,none
69.5,B05,-80.2,39,2.605,2.0,none
69.5,B06,-84.35,39,2.605,2.0,none
69.6,B01,-69.23,37,2.744,2.0,none
69.6,B02,-78.54,37,2.744,2.0,none
69.6,B03,-81.76,37,2.744,2.0,none
69.6,B04,-77.71,37,2.744,2.0,none
69.6,B05,-83.69,37,2.744,2.0,none
69.6,B06,-88.46,37,2.744,2.0,none
69.7,B01,-72.52,38,2.883,2.0,none
69.7,B02,-76.71,38,2.883,2.0,none
69.7,B03,-82.33,38,2.883,2.0,none
69.7,B04,-82.02,38,2.883,2.0,none
69.7,B05,-79.41,38,2.883,2.0,none
69.7,B06,-83.31,38,2.883,2.0,none
69.8,B01,-68.14,39,3.022,2.0,none
69.8,B02,-76.55,39,3.022,2.0,none
69.8,B03,-82.17,39,3.022,2.0,none
69.8,B04,-80.26,39,3.022,2.0,none
69.8,B05,-81.46,39,3.022,2.0,none
69.8,B06,-84.52,39,3.022,2.0,none
69.9,B01,-70.64,37,3.161,2.0,none
69.9,B02,-75.75,37,3.161,2.0,none
69.9,B03,-81.3,37,3.161,2.0,none
69.9,B04,-78.63,37,3.161,2.0,none
69.9,B05,-80.88,37,3.161,2.0,none
69.9,B06,-86.07,37,3.161,2.0,none
70.0,B01,-82.55,38,3.3,2.0,multipath
70.0,B02,-77.67,38,3.3,2.0,none
70.0,B03,-84.29,38,3.3,2.0,none
70.0,B04,-81.04,38,3.3,2.0,none
70.0,B05,-80.86,38,3.3,2.0,none
70.0,B06,-84.4,38,3.3,2.0,none
70.1,B01,-75.82,39,3.439,2.0,none
70.1,B02,-75.83,39,3.439,2.0,none
70.1,B03,-82.79,39,3.439,2.0,none
70.1,B04,-81.6,39,3.439,2.0,none
70.1,B05,-81.42,39,3.439,2.0,none
70.1,B06,-81.21,39,3.439,2.0,none
70.2,B01,-72.1,37,3.578,2.0,none
70.2,B02,-74.51,37,3.578,2.0,none
70.2,B03,-85.36,37,3.578,2.0,none
70.2,B04,-77.53,37,3.578,2.0,none
70.2,B05,-83.97,37,3.578,2.0,none
70.2,B06,-89.44,37,3.578,2.0,multipath
70.3,B01,-74.69,38,3.717,2.0,none
70.3,B02,-80.65,38,3.717,2.0,multipath
70.3,B03,-82.24,38,3.717,2.0,none
70.3,B04,-81.79,38,3.717,2.0,none
70.3,B05,-83.02,38,3.717,2.0,none
70.3,B06,-83.77,38,3.717,2.0,none
70.4,B01,-71.4,39,3.856,2.0,none
70.4,B02,-79.43,39,3.856,2.0,none
70.4,B03,-80.08,39,3.856,2.0,none
70.4,B04,-79.99,39,3.856,2.0,none
70.4,B05,-80.58,39,3.856,2.0,none
70.4,B06,-87.79,39,3.856,2.0,none
70.5,B01,-76.97,37,3.995,2.0,multipath
70.5,B02,-72.85,37,3.995,2.0,none
70.5,B03,-81.77,37,3.995,2.0,none
70.5,B04,-80.01,37,3.995,2.0,none
70.5,B05,-75.97,37,3.995,2.0,none
70.5,B06,-83.13,37,3.995,2.0,none
70.6,B01,-73.09,38,4.134,2.0,none
70.6,B02,-75.64,38,4.134,2.0,none
70.6,B03,-78.87,38,4.134,2.0,none
70.6,B04,-79.04,38,4.134,2.0,none
70.6,B05,-81.63,38,4.134,2.0,none
70.6,B06,-85.21,38,4.134,2.0,none
70.7,B01,-74.04,39,4.273,2.0,none
70.7,B02,-77.05,39,4.273,2.0,none
70.7,B03,-92.05,39,4.273,2.0,multipath
70.7,B04,-78.42,39,4.273,2.0,none
70.7,B05,-80.89,39,4.273,2.0,none
70.7,B06,-84.25,39,4.273,2.0,none
70.8,B01,-71.78,37,4.412,2.0,none
70.8,B02,-74.0,37,4.412,2.0,none
70.8,B03,-85.75,37,4.412,2.0,none
70.8,B04,-80.44,37,4.412,2.0,none
70.8,B05,-81.11,37,4.412,2.0,none
70.8,B06,-81.68,37,4.412,2.0,none
70.9,B01,-74.6,38,4.551,2.0,none
70.9,B02,-74.6,38,4.551,2.0,none
70.9,B03,-83.41,38,4.551,2.0,none
70.9,B04,-80.62,38,4.551,2.0,none
70.9,B05,-83.22,38,4.551,2.0,none
70.9,B06,-80.82,38,4.551,2.0,none
71.0,B01,-73.33,39,4.69,2.0,none
71.0,B02,-73.12,39,4.69,2.0,none
71.0,B03,-82.2,39,4.69,2.0,none
71.0,B04,-80.7,39,4.69,2.0,none
71.0,B05,-74.97,39,4.69,2.0,none
71.0,B06,-88.38,39,4.69,2.0,none
71.1,B01,-73.58,37,4.829,2.0,none
71.1,B02,-71.48,37,4.829,2.0,none
71.1,B03,-85.39,37,4.829,2.0,none
71.1,B04,-80.06,37,4.829,2.0,none
71.1,B05,-79.51,37,4.829,2.0,none
71.1,B06,-84.95,37,4.829,2.0,none
71.2,B01,-74.36,38,4.968,2.0,none
71.2,B02,-72.54,38,4.968,2.0,none
71.2,B03,-83.04,38,4.968,2.0,none
71.2,B04,-76.12,38,4.968,2.0,none
71.2,B05,-78.82,38,4.968,2.0,none
71.2,B06,-81.29,38,4.968,2.0,none
71.3,B01,-72.49,39,5.107,2.0,none
71.3,B02,-75.23,39,5.107,2.0,none
71.3,B03,-82.8,39,5.107,2.0,none
71.3,B04,-80.02,39,5.107,2.0,none
71.3,B05,-79.93,39,5.107,2.0,none
71.3,B06,-87.37,39,5.107,2.0,none
71.4,B01,-72.87,37,5.246,2.0,none
71.4,B02,-75.12,37,5.246,2.0,multipath
71.4,B03,-86.18,37,5.246,2.0,none
71.4,B04,-81.31,37,5.246,2.0,none
71.4,B05,-81.65,37,5.246,2.0,none
71.4,B06,-88.48,37,5.246,2.0,multipath
